sale_type,sold_date,property_type,address,city,zip_or_postal_code,price,beds,baths,location,square_feet,lot_size,year_built,days_on_market,price_per_square_feet,hoa_per_month,status,source
PAST SALE,January-22-2019,Single Family Residential,12216 Brookmeadow Ln,Dallas,75218,295000,4,2.5,Lochwood Meadows,1884,7405,1964,77,157,,Sold,NTREIS
PAST SALE,January-31-2019,Single Family Residential,4102 Cabana Ct,Rockwall,75087,295000,3,2.5,Lakeside Village #4,2040,5097,1994,68,145,125,Sold,NTREIS
PAST SALE,March-25-2019,Single Family Residential,2046 Leath St,Dallas,75212,295000,4,2.5,Roosevelt Manor 1st Inst,2088,5358,2019,15,141,,Sold,NTREIS
PAST SALE,March-28-2019,Single Family Residential,5967 Wisdom Crk,Dallas,75249,295000,4,2.5,Fox Hollow,2437,,2018,12,121,7,Sold,NTREIS
PAST SALE,March-4-2019,Single Family Residential,1224 Richland Oaks Dr,Richardson,75081,295000,3,2,Richland Oaks 02 Inst,2019,7884,1978,36,146,,Sold,NTREIS
PAST SALE,March-15-2019,Single Family Residential,11247 Mccree Rd,Dallas,75238,295700,3,2,Lakeland Hills Add 02 Instl,1610,11500,1972,25,184,,Sold,NTREIS
PAST SALE,March-6-2019,Single Family Residential,2810 Whitewood Dr,Dallas,75233,296000,3,2,Southwood Estates,1956,12589,1956,34,151,,Sold,NTREIS
PAST SALE,February-28-2019,Single Family Residential,2010 Pontchartrain Dr,Rockwall,75087,296990,4,2.5,Lakeside Village Ph V-C,1970,5619,2009,40,151,125,Sold,NTREIS
PAST SALE,March-8-2019,Single Family Residential,4523 Sycamore St,Dallas,75204,297000,2,2,Rosenfield & Myers,1260,6534,2018,32,236,,Sold,NTREIS
PAST SALE,February-1-2019,Single Family Residential,5220 Donovan Ct,Rowlett,75088,298000,4,2,Falcon Ridge Add,2303,10280,2015,67,129,41,Sold,NTREIS
PAST SALE,March-29-2019,Condo/Co-op,6211 W Northwest Hwy #2806,Dallas,75225,298000,2,2,Preston Tower Condo,1132,185478,1966,11,263,846,Sold,NTREIS
PAST SALE,February-28-2019,Single Family Residential,5022 Menefee Dr,Dallas,75227,298900,3,2.5,Buckner Terrace,2308,8407,1967,40,130,,Sold,NTREIS
PAST SALE,February-15-2019,Single Family Residential,4220 Voss Hills Pl,Dallas,75287,299000,3,2,Rosemeade Place,2124,4792,1992,53,141,,Sold,NTREIS
PAST SALE,February-27-2019,Single Family Residential,224 Touchdown Dr,Irving,75063,299000,4,2,Valley Ranch Lakes Ph 03,2086,5358,1996,41,143,42,Sold,NTREIS
PAST SALE,February-28-2019,Single Family Residential,3107 Dorrington Dr,Dallas,75228,299000,3,2,Buckner Terrace 08 Sec 03 Inst,1937,11151,1965,40,154,,Sold,NTREIS
PAST SALE,February-6-2019,Single Family Residential,18715 Rembrandt Ter,Dallas,75287,299000,4,3.5,Twin Creek Estate 2,2405,9453,1991,62,124,,Sold,NTREIS
PAST SALE,January-25-2019,Single Family Residential,6916 Trailcrest Dr,Dallas,75232,299000,7,7,Oakland Terrace,6606,10106,2014,74,45,,Sold,NTREIS
PAST SALE,January-31-2019,Multi-Family (2-4 Unit),1819 Browder St,Dallas,75215,299000,2,2.5,Prather & Ardreys,1348,6447,2006,68,222,,Sold,NTREIS
PAST SALE,March-11-2019,Condo/Co-op,3922 Gilbert Ave #112,Dallas,75219,299000,2,2,Gilbert Terrace Residences,1610,44954,1997,29,186,329,Sold,NTREIS
PAST SALE,March-15-2019,Single Family Residential,8614 San Fernando Way,Dallas,75218,299000,3,2,Lake Crest,1473,8015,1985,25,203,,Sold,NTREIS
PAST SALE,March-20-2019,Single Family Residential,306 N Winnetka Ave,Dallas,75208,299000,3,2,Winnetka Heights,1656,7318,1928,20,181,,Sold,NTREIS
PAST SALE,March-21-2019,Single Family Residential,2342 Highlands Creek Rd,Carrollton,75007,299000,3,3.5,Highlands Of Carrollton Sec 3,2364,9322,1984,19,126,,Sold,NTREIS
PAST SALE,March-26-2019,Condo/Co-op,4223 Cole Ave #5,Dallas,75205,299000,2,2.5,Cole Condo 4223,1320,9017,1980,14,227,125,Sold,NTREIS
PAST SALE,March-29-2019,Single Family Residential,2661 San Paula Ave,Dallas,75228,299000,3,2,Casa View Oaks 04 Rev,1588,7492,1954,11,188,,Sold,NTREIS
PAST SALE,March-6-2019,Condo/Co-op,3922 Gilbert Ave #203,Dallas,75219,299000,2,2.5,Gilbert Terrace Residences,1510,44954,1997,34,198,332,Sold,NTREIS
PAST SALE,March-8-2019,Condo/Co-op,2515 Welborn St Unit E,Dallas,75219,299000,2,2,Welborn Street Condo 2515,1376,7100,1983,32,217,200,Sold,NTREIS
PAST SALE,March-8-2019,Single Family Residential,2743 W 10th St,Dallas,75211,299000,3,2,Terry Heights Add,1280,6839,1954,32,234,,Sold,NTREIS
PAST SALE,March-8-2019,Single Family Residential,3306 Lockmoor Ln,Dallas,75220,299000,3,2,Bradford Estates 2,1779,10498,1956,32,168,,Sold,NTREIS
PAST SALE,January-11-2019,Single Family Residential,1206 Cedar Ridge Rd W,Heath,75032,299500,4,2.5,Coveridge,3543,39640,1986,88,85,,Sold,NTREIS
PAST SALE,February-14-2019,Single Family Residential,18656 Gibbons Dr,Dallas,75287,299900,3,2,Landmark Add Ph Two,1923,4792,1998,54,156,18,Sold,NTREIS
PAST SALE,February-27-2019,Single Family Residential,6514 Toscano Dr,Rowlett,75089,299900,5,2.5,Mariners Cove Ph 01,4218,8756,2001,41,71,35,Sold,NTREIS
PAST SALE,February-4-2019,Single Family Residential,3435 Misty Meadow Dr,Dallas,75287,299900,4,2.5,Meadow Glen Ph 2b,2364,9104,1994,64,127,4,Sold,NTREIS
PAST SALE,February-6-2019,Single Family Residential,935 Windham Dr,Rockwall,75087,299900,3,2.5,Castle Ridge Estates Ph 2,2285,10759,2011,62,131,42,Sold,NTREIS
PAST SALE,February-6-2019,Single Family Residential,1751 Tamarack Dr,Dallas,75228,299900,3,2,Peavy Forest,1515,9017,1968,62,198,,Sold,NTREIS
PAST SALE,February-8-2019,Townhouse,12364 Halima St,Dallas,75243,299900,4,3.5,CAYENNE Northeast,2341,2962,2017,60,128,,Sold,NTREIS
PAST SALE,January-11-2019,Single Family Residential,11459 Drummond Dr,Dallas,75228,299900,4,2.5,Braeburn Glen 1,2505,11369,1968,88,120,,Sold,NTREIS
PAST SALE,January-15-2019,Single Family Residential,8328 Van Pelt Dr,Dallas,75228,299900,4,2.5,Buckner Terrace 06 Sec 03 Inst,2249,9191,1964,84,133,,Sold,NTREIS
PAST SALE,January-17-2019,Single Family Residential,12909 Pennystone Dr,Farmers Branch,75244,299900,4,2,Crestpark Club Estates,2385,11674,1968,82,126,,Sold,NTREIS
PAST SALE,January-17-2019,Single Family Residential,5306 Falcon Ridge Ct,Rowlett,75088,299900,3,2.5,Falcon Ridge,2278,8843,2015,82,132,41,Sold,NTREIS
PAST SALE,January-22-2019,Condo/Co-op,4040 Avondale Ave #307,Dallas,75219,299900,3,2,Avondale Gardens,1482,63031,1985,77,202,401,Sold,NTREIS
PAST SALE,January-25-2019,Single Family Residential,2540 Blue Myrtle Way,Dallas,75212,299900,4,3,Greenleaf Village Ph 02,3294,6011,2002,74,91,17,Sold,NTREIS
PAST SALE,March-21-2019,Townhouse,7077 Regalview Cir,Dallas,75248,299900,3,2,Prestonwood Hillcrest Twnhse A,2182,3659,1974,19,137,110,Sold,NTREIS
PAST SALE,March-25-2019,Single Family Residential,18935 Waterway Rd,Dallas,75287,299900,3,2,Northpointe,2123,4792,1985,15,141,,Sold,NTREIS
PAST SALE,March-28-2019,Single Family Residential,4030 Vineyard Dr,Dallas,75212,299900,5,3.5,Westmoreland Park 03,3000,7057,2018,12,100,,Sold,NTREIS
PAST SALE,March-29-2019,Single Family Residential,5610 Nueces Bay Dr,Rowlett,75089,299900,4,2,Mariner Park Sec 02,2551,10542,2000,11,118,42,Sold,NTREIS
PAST SALE,March-29-2019,Single Family Residential,1605 Stoneybrook Dr,Rockwall,75087,299900,4,3,Northshore #2a,2457,10193,1986,11,122,,Sold,NTREIS
PAST SALE,March-29-2019,Single Family Residential,8425 Van Pelt Dr,Dallas,75228,299900,3,2,Buckner Terrace 06 Sec 03 Inst,1772,8059,1964,11,169,,Sold,NTREIS
PAST SALE,March-5-2019,Single Family Residential,3135 Tower Trl,Dallas,75229,299900,3,2,Coral Hills,1488,11021,1960,35,202,,Sold,NTREIS
PAST SALE,March-8-2019,Single Family Residential,916 S Montreal Ave,Dallas,75208,299900,3,2,Sunset Hill Rev,1684,7318,1920,32,178,,Sold,NTREIS
PAST SALE,January-22-2019,Single Family Residential,9973 Galway Dr,Dallas,75218,299950,3,2,Lake Park Estates,1806,11674,1950,77,166,,Sold,NTREIS
PAST SALE,January-10-2019,Single Family Residential,11942 Garden Grove Dr,Dallas,75253,299992,4,3,BLK 8830 TR 7M & 7N ACS 1.8075,2979,78756,1980,89,101,,Sold,NTREIS
PAST SALE,March-14-2019,Single Family Residential,5538 Worth St,Dallas,75214,299999,6,3,Junius Heights,2304,7492,1910,26,130,,Sold,NTREIS
PAST SALE,February-11-2019,Single Family Residential,3548 Briargrove Ln,Dallas,75287,300000,4,2.5,Meadow Glen,2148,5881,1993,57,140,,Sold,NTREIS
PAST SALE,February-14-2019,Condo/Co-op,2727 Shelby Ave Unit B,Dallas,75219,300000,2,2.5,Shelby Condo 2727,1132,38420,1979,54,265,150,Sold,NTREIS
PAST SALE,February-21-2019,Single Family Residential,8650 Daytonia Ave,Dallas,75218,300000,2,1,Lakeland Terrace Add,996,12284,1946,47,301,,Sold,NTREIS
PAST SALE,February-27-2019,Single Family Residential,2111 Saint Francis Ave,Dallas,75228,300000,3,3,Forest Oaks 01,1759,7928,1954,41,171,,Sold,NTREIS
PAST SALE,February-28-2019,Single Family Residential,6710 Prosper St,Dallas,75209,300000,2,1,Mount Vernon Heights,843,6142,1944,40,356,,Sold,NTREIS
PAST SALE,February-5-2019,Single Family Residential,2506 Brittany Dr,Rowlett,75088,300000,4,3,Ridgecove,2628,8059,2000,63,114,25,Sold,NTREIS
PAST SALE,January-11-2019,Condo/Co-op,2323 N Houston St #301,Dallas,75219,300000,1,1,Terrace Condos,858,39727,2005,88,350,480,Sold,NTREIS
PAST SALE,March-1-2019,Single Family Residential,4065 Park Ln,Dallas,75220,300000,2,1,Glenridge Estates,1126,7579,1952,39,266,,Sold,NTREIS
PAST SALE,March-8-2019,Single Family Residential,2915 S Bend Dr,Dallas,75229,300000,3,2.5,Northtown Square,1724,2875,1988,32,174,31,Sold,NTREIS
PAST SALE,March-20-2019,Single Family Residential,2843 Southwood Dr,Dallas,75233,302900,3,2,Southwood Estates,1848,13155,1954,20,164,,Sold,NTREIS
PAST SALE,January-23-2019,Single Family Residential,4040 Timberglen Rd,Dallas,75287,303000,3,2,Highlands Pkwy,1737,5663,1993,76,174,,Sold,NTREIS
PAST SALE,March-30-2019,Single Family Residential,5253 Dolph Briscoe Dr,Forney,75126,303454,4,2.5,Clements Ranch,2211,,2018,10,137,50,Sold,NTREIS
PAST SALE,March-15-2019,Townhouse,12384 Halima St,Dallas,75243,304000,4,3.5,CAYENNE Northeast,2341,3746,2017,25,130,,Sold,NTREIS
PAST SALE,February-22-2019,Single Family Residential,10411 Lakemere Dr,Dallas,75238,304500,3,2,Lake Highlands Estates 14,1563,7928,1958,46,195,,Sold,NTREIS
PAST SALE,March-19-2019,Condo/Co-op,3123 Cedarplaza Ln #402,Dallas,75235,304900,2,2.5,Plaza @ Cedar Springs,1866,56933,2006,21,163,375,Sold,NTREIS
PAST SALE,February-28-2019,Townhouse,1305 Lake Vista Ln,Richardson,75080,304970,2,2.5,Lake Park Estate & University Worl,1619,2222,2006,40,188,298,Sold,NTREIS
PAST SALE,March-7-2019,Single Family Residential,1711 Nolte Dr,Dallas,75208,304999,4,2.5,Guerrants Sub,1719,9540,2009,33,177,,Sold,NTREIS
PAST SALE,March-29-2019,Single Family Residential,10328 Oakwood Dr,Dallas,75217,305000,4,2.5,Haymarket Acres 15 & 16,3570,228167,1950,11,85,,Sold,NTREIS
PAST SALE,March-29-2019,Condo/Co-op,5808 Mccommas Blvd #203,Dallas,75206,305000,2,2.5,Mstreets 5800,1447,21039,2008,11,211,450,Sold,NTREIS
PAST SALE,March-28-2019,Single Family Residential,301 Cosbie Dr,Irving,75063,306900,3,2,Lakes Of Valley Ranch Ph 02 Amd,2014,8364,1994,12,152,44,Sold,NTREIS
PAST SALE,February-21-2019,Single Family Residential,5967 Fox Hill Ln,Dallas,75232,309000,3,2,Woodland Canyon,2162,10411,1967,47,143,,Sold,NTREIS
PAST SALE,February-25-2019,Single Family Residential,7308 Wellcrest Dr,Dallas,75230,309000,3,2,Crest Meadow Estates,1879,4879,1969,43,164,,Sold,NTREIS
PAST SALE,February-28-2019,Single Family Residential,10420 Royal Chapel Dr,Dallas,75229,309000,4,2.5,Royal Chapel Estates,2230,10019,1968,40,139,,Sold,NTREIS
PAST SALE,January-10-2019,Single Family Residential,6625 Santa Anita Dr,Dallas,75214,309000,3,2,Ridgewood Park,1612,14113,1955,89,192,,Sold,NTREIS
PAST SALE,February-1-2019,Single Family Residential,6716 Trailblazer Way,Dallas,75236,309900,3,2,Estates At Grady Niblo Ph 01,2506,9845,2010,67,124,38,Sold,NTREIS
PAST SALE,February-13-2019,Single Family Residential,3229 Dartmoor Ct,Dallas,75229,309900,3,2,Coral Hills,1696,10062,1960,55,183,,Sold,NTREIS
PAST SALE,February-14-2019,Condo/Co-op,2231 Lovedale Ave #105,Dallas,75235,309900,3,2.5,WELCH & REYNOLDS,1500,10672,2018,54,207,165,Sold,NTREIS
PAST SALE,February-21-2019,Single Family Residential,7039 Bucknell Dr,Dallas,75214,309900,3,2,University Terrace,1284,8756,1958,47,241,,Sold,NTREIS
PAST SALE,March-28-2019,Townhouse,1944 Lantana Ln,Irving,75063,309900,3,2.5,Emerald Valley Ph 03,1864,2352,2007,12,166,180,Sold,NTREIS
PAST SALE,March-8-2019,Single Family Residential,8508 Londonderry Ln,Dallas,75228,309900,3,2,White Rock Village 02,1960,7579,1977,32,158,,Sold,NTREIS
PAST SALE,March-29-2019,Single Family Residential,9009 Clearwater Dr,Dallas,75243,309950,3,2,Northwood Estates,1728,7710,1958,11,179,,Sold,NTREIS
PAST SALE,March-22-2019,Single Family Residential,2326 Hillview,Garland,75043,309990,3,2.5,Hillside on the Lake,2552,5227,2018,18,121,38,Sold,NTREIS
PAST SALE,March-29-2019,Single Family Residential,8317 Navigation Dr,Rowlett,75088,309990,4,2.5,Lake Highlands Lake Ray Hubbard,2933,11413,1995,11,106,,Sold,NTREIS
PAST SALE,March-21-2019,Single Family Residential,4102 Watersedge Dr,Rowlett,75088,309993,4,2,Lakeside Village Estates Ph 2,2800,10629,1998,19,111,,Sold,NTREIS
PAST SALE,February-13-2019,Single Family Residential,3739 Matador Dr,Dallas,75220,310000,2,2,Marsh Lane,1412,8102,1951,55,220,,Sold,NTREIS
PAST SALE,January-16-2019,Single Family Residential,4219 Skillman St,Dallas,75206,310000,3,2,Caruth Terrace,1102,6795,1953,83,281,,Sold,NTREIS
PAST SALE,January-18-2019,Single Family Residential,12426 Trenton Dr,Dallas,75243,310000,3,3,Jackson Mdws Sec 03,2434,11021,1978,81,127,15,Sold,NTREIS
PAST SALE,March-12-2019,Single Family Residential,8625 Sikorski,Dallas,75228,310000,3,3,WHITE ROCK VILLAGE NO 1,2401,11456,1976,28,129,,Sold,NTREIS
PAST SALE,March-27-2019,Condo/Co-op,3801 Gilbert Ave Unit H,Dallas,75219,310000,2,2.5,3801 GILBERT CONDOMINIUM,1544,21780,1981,13,201,510,Sold,NTREIS
PAST SALE,March-14-2019,Single Family Residential,4702 Cowan Ave,Dallas,75209,313000,3,2,Greenway Terrace,1717,7492,1942,26,182,,Sold,NTREIS
PAST SALE,February-26-2019,Single Family Residential,10006 Pensive Dr,Dallas,75229,314000,3,2,Chapel Downs Sec 04,2064,11543,1969,42,152,,Sold,NTREIS
PAST SALE,March-14-2019,Condo/Co-op,1122 Jackson St #1107,Dallas,75202,314000,1,1.5,Soco Urban Loft Condo,1313,42863,1925,26,239,498,Sold,NTREIS
PAST SALE,February-1-2019,Single Family Residential,4841 Ashbrook Rd,Dallas,75227,314888,4,2.5,Buckner Terrace,2914,9888,1969,67,108,,Sold,NTREIS
PAST SALE,March-15-2019,Single Family Residential,936 Peavy Rd,Dallas,75218,314900,3,2,Lake Gardens Rev,1348,9670,1956,25,234,,Sold,NTREIS
PAST SALE,February-11-2019,Single Family Residential,4212 Briarbend Rd,Dallas,75287,315000,3,3,Highlands Pkwy,2020,5227,1992,57,156,,Sold,NTREIS
PAST SALE,February-14-2019,Single Family Residential,534 Kirkwood Dr,Dallas,75218,315000,3,1,Lake Highlands Estates,1152,8189,1951,54,273,,Sold,NTREIS
PAST SALE,February-21-2019,Multi-Family (2-4 Unit),2134 Mail Ave,Dallas,75235,315000,4,2,J T HOODS,1680,11238,2000,47,188,,Sold,NTREIS
PAST SALE,February-28-2019,Condo/Co-op,2220 Canton St #406,Dallas,75201,315000,1,1,Canton Loft 2220,1448,41774,1925,40,218,615,Sold,NTREIS
PAST SALE,February-6-2019,Single Family Residential,10014 San Lorenzo Dr,Dallas,75228,315000,3,2,San Juan Heights,1419,7492,1955,62,222,,Sold,NTREIS
PAST SALE,March-18-2019,Condo/Co-op,3110 Thomas Ave #338,Dallas,75204,315000,1,1.5,588 Condos,973,51139,1998,22,324,180,Sold,NTREIS
PAST SALE,March-21-2019,Townhouse,12203 Montego Plz,Dallas,75230,315000,2,2,Preston Square Twnhms,1565,3223,1974,19,201,17,Sold,NTREIS
PAST SALE,March-22-2019,Single Family Residential,9715 Windham Dr,Dallas,75243,315000,3,2.5,Jackson Meadows Sec 02,2293,8843,1979,18,137,,Sold,NTREIS
PAST SALE,March-29-2019,Single Family Residential,10122 Woodlake Dr,Dallas,75243,315000,3,3,Woodbridge 01 02 Rep,3015,8886,1979,11,104,,Sold,NTREIS
PAST SALE,March-4-2019,Single Family Residential,1622 Melbourne Ave,Dallas,75224,315000,3,2,Elmwood,1585,7187,1948,36,199,,Sold,NTREIS
PAST SALE,March-8-2019,Single Family Residential,1130 N Cottonwood Dr,Richardson,75080,315000,3,2,Richardson Heights 16 Sec 01,1814,10106,1963,32,174,,Sold,NTREIS
PAST SALE,March-4-2019,Single Family Residential,13133 HALWIN,Dallas,75243,317900,4,3,Richland Park Estates,2267,8756,1977,36,140,10,Sold,NTREIS
PAST SALE,January-10-2019,Multi-Family (2-4 Unit),7406 Amherst Dr,Rowlett,75088,318000,5,4,College Park,2258,6403,1984,89,141,,Sold,NTREIS
PAST SALE,February-20-2019,Single Family Residential,2839 Lacompte Dr,Dallas,75227,319000,4,2.5,Enclave at Grove Hill,3560,15725,2006,48,90,54,Sold,NTREIS
PAST SALE,February-27-2019,Single Family Residential,12406 Pleasant Valley Dr,Dallas,75243,319000,4,3,Country Forest Ph 01 Rev,2516,8930,1979,41,127,,Sold,NTREIS
PAST SALE,January-31-2019,Condo/Co-op,2950 McKinney Ave #310,Dallas,75204,319000,1,1.5,Mercer Square Condos,1025,436,2006,68,311,337,Sold,NTREIS
PAST SALE,March-15-2019,Condo/Co-op,3225 Turtle Creek Blvd #301,Dallas,75219,319000,2,2,Renaissance On Turtle Creek Condo,1126,154028,1998,25,283,650,Sold,NTREIS
PAST SALE,February-11-2019,Condo/Co-op,5609 Lindell Ave #5,Dallas,75206,319900,2,2,Villa at Lindell Ave,1421,7187,2007,57,225,280,Sold,NTREIS
PAST SALE,February-20-2019,Single Family Residential,3010 Harbor Pointe Dr,Rowlett,75088,319900,3,2,Harbor Pointe Estates,2517,16161,1998,48,127,31,Sold,NTREIS
PAST SALE,February-25-2019,Single Family Residential,2528 Marvin Ave,Dallas,75211,319900,2,1,Kessler Plaza,1232,7057,1939,43,260,,Sold,NTREIS
PAST SALE,February-27-2019,Condo/Co-op,2129 Lovedale Ave #105,Dallas,75235,319900,2,2.5,Welch & Reynolds,1500,10629,2019,41,213,165,Sold,NTREIS
PAST SALE,February-28-2019,Single Family Residential,6227 Martel Ave,Dallas,75214,319900,3,3,Wilshire Heights 03,1952,6447,1938,40,164,,Sold,NTREIS
PAST SALE,January-9-2019,Single Family Residential,2530 Leta Mae Ln,Farmers Branch,75234,319900,3,2,Good Estates of Farmers Branch,1728,8276,1983,90,185,,Sold,NTREIS
PAST SALE,March-26-2019,Single Family Residential,6219 Cupertino Trl,Dallas,75252,319900,4,2.5,Bent Trail #4,2344,4356,1992,14,136,40,Sold,NTREIS
PAST SALE,March-20-2019,Single Family Residential,4067 Midrose Trl,Dallas,75287,319999,3,2,Midway Crossing Add,1549,6534,1997,20,207,28,Sold,NTREIS
PAST SALE,February-8-2019,Single Family Residential,3888 Gaspar Dr,Dallas,75220,320000,3,2,Davilla Drive Estates,1438,7013,1951,60,223,,Sold,NTREIS
PAST SALE,January-10-2019,Single Family Residential,8022 Claremont Dr,Dallas,75228,320000,3,2,Claremont 01 Inst,1845,14113,1958,89,173,,Sold,NTREIS
PAST SALE,January-15-2019,Single Family Residential,2523 Glen Morris Rd,Carrollton,75007,320000,3,2,Oak Creek Estates Ph I Carrol,2013,7667,1992,84,159,21,Sold,NTREIS
PAST SALE,March-5-2019,Single Family Residential,6814 Prairie Flower Trl,Dallas,75227,320000,4,2.5,Enclave at Wooded Crk,2779,9278,2007,35,115,57,Sold,NTREIS
PAST SALE,March-25-2019,Multi-Family (2-4 Unit),10845 Marchant Cir,Dallas,75218,321000,2,2,Lochwood Rev,2324,10149,1958,15,138,,Sold,NTREIS
PAST SALE,February-28-2019,Single Family Residential,317 Touchdown Dr,Irving,75063,322000,3,2,Lakes Of Valley Ranch Ph 03,1661,3920,1994,40,194,38,Sold,NTREIS
PAST SALE,January-28-2019,Single Family Residential,8629 Hackney Ln,Dallas,75238,324900,3,2,Lakeland Hills 01,1505,7841,1960,71,216,,Sold,NTREIS
PAST SALE,March-28-2019,Single Family Residential,8905 Forest Cliff Dr,Dallas,75228,324900,3,2,Eastwood Add 04 Instl,1989,9322,1962,12,163,,Sold,NTREIS
PAST SALE,March-29-2019,Single Family Residential,723 W 10th St,Dallas,75208,324900,2,1,Dallas Land & Loan Cos Add 03,1256,9975,1930,11,259,,Sold,NTREIS
PAST SALE,January-15-2019,Single Family Residential,5906 N Jim Miller Rd,Dallas,75228,324990,3,2,Buckner Terrace 04 Sec 03 Inst,1930,8886,1963,84,168,,Sold,NTREIS
PAST SALE,January-11-2019,Single Family Residential,3512 Morningstar Ln,Farmers Branch,75234,324999,4,3,Town North Estates,2008,10585,1960,88,162,,Sold,NTREIS
PAST SALE,February-12-2019,Single Family Residential,7616 La Risa Dr,Dallas,75248,325000,4,2.5,Richardson Heights Estates West Re,1946,9017,1969,56,167,,Sold,NTREIS
PAST SALE,February-22-2019,Single Family Residential,10343 Marsh Ln,Dallas,75229,325000,3,2,Highland North 01 Rev,1745,15333,1956,46,186,,Sold,NTREIS
PAST SALE,February-28-2019,Single Family Residential,3912 Cameron Ln,Rockwall,75087,325000,4,3,Castle Ridge Estates Ph 3,2298,10106,2016,40,141,33,Sold,NTREIS
PAST SALE,February-28-2019,Single Family Residential,4448 Voss Hills Pl,Dallas,75287,325000,4,2.5,Rosemeade Place,2782,4792,1991,40,117,,Sold,NTREIS
PAST SALE,February-7-2019,Single Family Residential,8330 Cabrera Dr,Dallas,75228,325000,3,2,Claremont 05 Inst,1537,8015,1959,61,211,,Sold,NTREIS
PAST SALE,January-15-2019,Condo/Co-op,2231 Lovedale Ave #106,Dallas,75235,325000,2,2.5,WELCH & REYNOLDS,1500,10672,2018,84,217,165,Sold,NTREIS
PAST SALE,January-17-2019,Single Family Residential,7765 El Pensador Dr,Dallas,75248,325000,5,2.5,Richardson Heights Estates West 2n,2202,11805,1967,82,148,,Sold,NTREIS
PAST SALE,January-23-2019,Single Family Residential,4407 Rushing Rd,Dallas,75287,325000,3,2.5,Northpointe,2334,5663,1982,76,139,,Sold,NTREIS
PAST SALE,January-25-2019,Townhouse,6329 Southpoint Dr,Dallas,75248,325000,3,2.5,Preston Green,2401,2919,1992,74,135,150,Sold,NTREIS
PAST SALE,January-30-2019,Single Family Residential,4452 Voss Hills Pl,Dallas,75287,325000,3,2,Rosemeade Place,1737,4792,1993,69,187,,Sold,NTREIS
PAST SALE,March-11-2019,Single Family Residential,6223 Cupertino Trl,Dallas,75252,325000,4,2.5,Bent Trail Add Ph Four,2245,4356,1992,29,145,31,Sold,NTREIS
PAST SALE,March-1-2019,Single Family Residential,1303 S Montreal Ave,Dallas,75208,325000,3,2,Hampton Hills Add,1714,8451,1950,39,190,,Sold,NTREIS
PAST SALE,March-1-2019,Single Family Residential,2538 Beechmont Dr,Dallas,75228,325000,4,2,Peavy Forest,2080,7362,1964,39,156,,Sold,NTREIS
PAST SALE,March-13-2019,Single Family Residential,6209 N Jim Miller Rd,Dallas,75228,325000,3,2.5,Buckner Terrace 06 Sec 03 Inst,2094,8451,1964,27,155,,Sold,NTREIS
PAST SALE,March-14-2019,Condo/Co-op,2100 N Fitzhugh Ave Unit E,Dallas,75204,325000,2,2.5,2100n Fitzhugh Condos,1272,27007,2007,26,256,242,Sold,NTREIS
PAST SALE,March-15-2019,Single Family Residential,9021 Hackney Ln,Dallas,75238,325000,3,2,Lakeland Hills 01,1336,9148,1961,25,243,,Sold,NTREIS
PAST SALE,March-25-2019,Single Family Residential,6035 Goliad Ave,Dallas,75206,325000,3,,Belmont Sub,1536,8494,1923,15,212,,Sold,NTREIS
PAST SALE,March-29-2019,Single Family Residential,308 Touchdown Dr,Irving,75063,325000,4,2,Lakes Of Valley Ranch Ph 03,2078,5227,1994,11,156,38,Sold,NTREIS
PAST SALE,March-29-2019,Condo/Co-op,5609 SMU Blvd #214,Dallas,75206,325000,2,2,Shelby Residences,1158,28793,2008,11,281,298,Sold,NTREIS
PAST SALE,March-7-2019,Single Family Residential,10349 Carry Back Cir,Dallas,75229,325000,3,2,Chapel Downs Sec 05,2186,10019,1966,33,149,,Sold,NTREIS
PAST SALE,January-18-2019,Single Family Residential,10011 Spokane Cir,Dallas,75229,326000,4,2.5,Chapel Downs 1st Sec,2136,12680,1966,81,153,,Sold,NTREIS
PAST SALE,January-31-2019,Single Family Residential,12115 Lochwood Blvd,Dallas,75218,326900,3,3,Lochwood Meadows,2006,9365,1969,68,163,,Sold,NTREIS
PAST SALE,March-21-2019,Condo/Co-op,6320 Bandera Ave Unit C,Dallas,75225,327500,2,2,Royal Arms Condominiums,1884,90387,1960,19,174,685,Sold,NTREIS
PAST SALE,February-8-2019,Single Family Residential,467 Harvest Glen Dr,Richardson,75081,329000,4,3,Second Sec Richland Park,2457,10585,1976,60,134,,Sold,NTREIS
PAST SALE,March-25-2019,Single Family Residential,11344 Rupley Ln,Dallas,75218,329000,3,2,Lochwood,1205,7667,1958,15,273,,Sold,NTREIS
PAST SALE,March-29-2019,Vacant Land,5227 RICHARD Ave,Dallas,75206,329000,0,,VICKERY PARK,,,1923,11,,,Sold,NTREIS
PAST SALE,February-27-2019,Single Family Residential,3338 Irwindell Blvd,Dallas,75211,329500,2,2,Irwindell Add 01 Instl,1408,7492,1949,41,234,,Sold,NTREIS
PAST SALE,March-20-2019,Single Family Residential,2324 Stone Glen Ln,Carrollton,75007,329500,4,2,Highlands Of Carrollton Sec 1,2130,9017,1983,20,155,13,Sold,NTREIS
PAST SALE,February-19-2019,Single Family Residential,7806 El Pastel Dr,Dallas,75248,329900,4,2.5,Richardson Heights Estates West 3r,2141,9670,1967,49,154,,Sold,NTREIS
